PERMNO,date,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn,t90ret,cpiret
12490,19970731,91.8125,107.8125,105.75,1042137,0.171745,999154,0.171745,0.076514,0.075202,0.048824,0.047882,0.078123,0.00453,0.001248
12490,19970829,99.9375,108,101.375,778318,-0.03948,982261,-0.041371,-0.036291,-0.03765,0.027607,0.026587,-0.057446,0.004337,0.001869
12490,19970930,96.25,106,106,854344,0.045623,982261,0.045623,0.058499,0.057095,0.081745,0.080515,0.053154,0.004863,0.002488
12490,19971031,90,106.8125,98.5,1151571,-0.070755,982261,-0.070755,-0.034436,-0.035506,-0.026145,-0.027011,-0.034478,0.004169,0.002481
12490,19971128,96.625,109.75,109.5,737360,0.113706,982261,0.111675,0.030404,0.028891,-0.022063,-0.023114,0.044587,0.003986,-0.000619
12490,19971231,98.625,112.875,104.625,929718,-0.044521,972171,-0.044521,0.017817,0.016302,-0.023875,-0.025553,0.015732,0.005112,-0.001238
12490,19980130,96.5,108.375,98.75,965588,-0.056153,972171,-0.056153,0.004502,0.003624,0.015367,0.014571,0.01015,0.004677,0.00186
12490,19980227,98,105.5,104.4375,711760,0.05962,972171,0.057595,0.073303,0.071798,0.06046,0.059475,0.070449,0.003693,0.001856
12490,19980331,96.125,106,103.875,806247,-0.005386,972171,-0.005386,0.051301,0.050044,0.046884,0.045695,0.049946,0.004878,0.001853
12490,19980430,104.1875,118,115.875,879843,0.115523,956659,0.115523,0.010904,0.009902,0.023244,0.022231,0.009076,0.004626,0.00185
12490,19980529,116.625,125.8125,117.5,758622,0.015922,942902,0.014024,-0.025748,-0.02704,-0.042571,-0.043589,-0.018826,0.004217,0.001846
12490,19980630,106.125,119.25,114.8125,733623,-0.022872,942902,-0.022872,0.031944,0.030725,-0.02915,-0.030414,0.039438,0.004381,0.001229
12490,19980731,113.6875,133.375,132.5,867767,0.154056,942902,0.154056,-0.023367,-0.024343,-0.050546,-0.051324,-0.011615,0.004372,0.001227
12490,19980831,112.625,132.75,112.625,936537,-0.14834,933063,-0.15,-0.157844,-0.159153,-0.196406,-0.197447,-0.145797,0.00451,0.001225
12490,19980930,117.9375,133.625,128.5,956562,0.140954,933063,0.140954,0.063827,0.062308,0.043248,0.041855,0.062396,0.005102,0.001224
12490,19981030,119.25,148.75,148.5,1241452,0.155642,933063,0.155642,0.074393,0.073375,0.037827,0.036964,0.080294,0.003809,0.002445
12490,19981130,147.375,170,165.125,688374,0.113434,922852,0.111953,0.062023,0.060615,0.075912,0.074828,0.059126,0.003565,0
12490,19981231,162.875,189.25,184.375,710132,0.116578,922852,0.116578,0.063051,0.061723,0.018861,0.017255,0.056375,0.003951,-0.00061
12490,19990129,178.3125,197,183.25,1233427,-0.006102,922852,-0.006102,0.038456,0.037658,0.064861,0.064052,0.041009,0.003572,0.002441
12490,19990226,162.75,179.75,169.75,1015391,-0.072469,915907,-0.07367,-0.038085,-0.039271,-0.042172,-0.043266,-0.032283,0.003042,0.001217
12490,19990331,165.375,182.875,177.25,1153453,0.044183,915907,0.044183,0.037932,0.036659,-0.00137,-0.002957,0.038794,0.004331,0.00304
12490,19990430,166.75,212,209.1875,1336862,0.180183,920651,0.180183,0.049105,0.048284,0.083906,0.08285,0.037944,0.003557,0.007273
12490,19990528,116,246,116,1145921,0.1102,1814836,0.109053,-0.020707,-0.022381,0.025137,0.023668,-0.02497,0.003504,0
12490,19990630,112,129.25,129.25,1310763,0.114224,1814836,0.114224,0.050821,0.049722,0.038402,0.036841,0.054438,0.004475,0
12490,19990730,123,137.875,125.6875,1327260,-0.027563,1814836,-0.027563,-0.030716,-0.031594,0.007278,0.006299,-0.032046,0.004142,0.003008
12490,19990831,118.5,128.5,124.5625,1282619,-0.007996,1809090,-0.008951,-0.009984,-0.011143,-0.030611,-0.031797,-0.006254,0.00417,0.0024
12490,19990930,120.0625,135,121,1482965,-0.0286,1809090,-0.0286,-0.022845,-0.024049,-0.014226,-0.015636,-0.028552,0.004565,0.004788
12490,19991029,91,122,98.25,3052981,-0.188017,1809090,-0.188017,0.06215,0.06136,-0.001398,-0.002457,0.062539,0.00394,0.001787
12490,19991130,90.25,107.875,103.0625,2151380,0.050204,1802604,0.048982,0.036824,0.035617,0.091441,0.090005,0.019062,0.004302,0.000595
12490,19991231,103.75,118.57813,107.875,1586028,0.046695,1802604,0.046695,0.083754,0.082643,0.084843,0.082824,0.057844,0.004551,0
12490,20000131,111.5625,121.875,112.25,1751160,0.040556,1802604,0.040556,-0.039607,-0.040248,0.050642,0.04974,-0.050904,0.004339,0.002971
12490,20000229,102.75,119.125,102.75,1335241,-0.083563,1802604,-0.084633,0.031782,0.030679,0.120481,0.119228,-0.020108,0.004262,0.005924
12490,20000331,100.5,126.875,118,1942860,0.148418,1793761,0.148418,0.053499,0.052515,-0.000464,-0.00211,0.09672,0.004793,0.008245
12490,20000428,104,123.625,111.5,1667510,-0.055085,1793761,-0.055085,-0.059527,-0.060317,-0.088473,-0.089659,-0.030796,0.004941,0.000584
12490,20000531,103,111.875,107.375,1235645,-0.03583,1772837,-0.036996,-0.03887,-0.040029,-0.057337,-0.058916,-0.021915,0.006164,0.001168
12490,20000630,106,121,109.5625,1347798,0.020373,1772837,0.020373,0.051603,0.050806,0.079304,0.07775,0.023934,0.004348,0.005248
12490,20000731,101.75,117,112.4375,1480914,0.026241,1772837,0.026241,-0.017712,-0.018432,-0.019303,-0.020552,-0.016341,0.004468,0.00232
12490,20000831,110.5625,132.875,132,1194174,0.175142,1760705,0.173986,0.075006,0.073825,0.0593,0.057971,0.060699,0.005156,0
12490,20000929,112.5,133.625,112.5,1060442,-0.147727,1760705,-0.147727,-0.051141,-0.051882,-0.040045,-0.041355,-0.053483,0.005281,0.005208
12490,20001031,87.5625,117.9375,98.5,2234124,-0.124444,1760705,-0.124444,-0.02449,-0.025164,-0.066833,-0.067922,-0.004949,0.005153,0.001727
12490,20001130,93,103.25,93.5,1304095,-0.049442,1760705,-0.050761,-0.102372,-0.103579,-0.118569,-0.119894,-0.080069,0.005437,0.000575
12490,20001229,81.5625,103.375,85,1676664,-0.090909,1754380,-0.090909,0.020422,0.019428,-0.007053,-0.008997,0.004053,0.005512,-0.000574
12490,20010131,84.8125,116.61,112,1989212,0.317647,1754380,0.317647,0.039601,0.038813,0.225038,0.224085,0.034637,0.0069,0.006322
12490,20010228,99.9,116.91,99.9,1564325,-0.106875,1754380,-0.108036,-0.099103,-0.100201,-0.074519,-0.075628,-0.092291,0.003967,0.003998
12490,20010330,88.3,107.55,96.18,2545545,-0.037237,1760804,-0.037237,-0.070392,-0.071348,-0.072702,-0.074217,-0.064205,0.004678,0.002275
12490,20010430,90.39,116.2,115.14,2262675,0.19713,1760804,0.19713,0.083829,0.082824,0.076441,0.075266,0.076814,0.00447,0.003973
12490,20010531,111.8,119.6,111.8,1593936,-0.027792,1737418,-0.029008,0.010455,0.009069,0.062199,0.060764,0.00509,0.003853,0.004522
12490,20010629,112.6,117.5,113,1429350,0.010733,1737418,0.010733,-0.017553,-0.018328,0.007726,0.006433,-0.025004,0.003001,0.001688
12490,20010731,101.96,114.35,105.21,1609928,-0.068938,1737418,-0.068938,-0.018298,-0.019265,-0.028403,-0.029681,-0.010772,0.003305,-0.002809
12490,20010831,99.95,108.8,99.95,1434130,-0.048665,1736660,-0.049995,-0.058981,-0.060356,-0.035013,-0.036303,-0.064108,0.003284,0
12490,20010928,90,101.49,91.72,1893088,-0.082341,1736660,-0.082341,-0.091485,-0.092618,-0.127787,-0.129051,-0.081723,0.004224,0.004507
12490,20011031,92.71,111.16,108.07,2244650,0.17826,1736660,0.17826,0.027836,0.026818,0.078125,0.07708,0.018099,0.002545,-0.003365
12490,20011130,109.5,116.7,115.59,1351395,0.07088,1722642,0.069584,0.078777,0.077341,0.080799,0.079633,0.075176,0.002106,-0.001688
12490,20011231,114.13,123.89,120.96,1334960,0.046457,1722642,0.046457,0.017853,0.01657,0.057768,0.055996,0.007574,0.001592,-0.003946
12490,20020131,103,125.6,107.89,1935412,-0.108052,1722642,-0.108052,-0.015975,-0.016929,0.018192,0.017193,-0.015574,0.001488,0.002264
12490,20020228,96.38,108.07,98.12,1723812,-0.089258,1722642,-0.090555,-0.021696,-0.023063,-0.033066,-0.03417,-0.020766,0.001373,0.003953
12490,20020328,102.9,108.5,104,1518659,0.059927,1723200,0.059927,0.044678,0.043709,0.074653,0.073227,0.036739,0.001376,0.005624
12490,20020430,83.76,102.86,83.76,2465020,-0.194615,1723200,-0.194615,-0.049618,-0.050521,-0.003165,-0.004319,-0.061418,0.001669,0.005593
12490,20020531,76,85.69,80.45,1727341,-0.037727,1711889,-0.039518,-0.010521,-0.011969,-0.015507,-0.016973,-0.009081,0.001607,0
12490,20020628,68.6,80.55,72,1909721,-0.105034,1711889,-0.105034,-0.070251,-0.071507,-0.067317,-0.068724,-0.072465,0.001432,0.000556
12490,20020731,66.4,73.5,70.4,2462339,-0.022222,1711889,-0.022222,-0.081149,-0.082334,-0.107497,-0.108516,-0.078995,0.001556,0.001112
12490,20020830,65.99,82.49,75.38,1661002,0.072869,1694323,0.070739,0.007976,0.006431,0.006337,0.005059,0.004881,0.001467,0.003331
12490,20020930,58.31,75.6,58.31,1856629,-0.226453,1694323,-0.226453,-0.09992,-0.101384,-0.08449,-0.085871,-0.110013,0.001606,0.00166
12490,20021031,55.07,78.94,78.94,2859479,0.353799,1694323,0.353799,0.074919,0.073501,0.042773,0.041581,0.086436,0.001475,0.001657
12490,20021129,77.29,87.7,86.92,1844365,0.10299,1690088,0.101089,0.061263,0.059593,0.117775,0.116389,0.05707,0.001557,0
12490,20021231,76.25,87.3,77.5,1516404,-0.108375,1690088,-0.108375,-0.053315,-0.054958,-0.040159,-0.042056,-0.060333,0.001199,-0.002206
12490,20030131,78.2,88.58,78.2,1941591,0.009032,1690088,0.009032,-0.0234,-0.02461,0.006068,0.004703,-0.027415,0.001084,0.004422
12490,20030228,75.86,79.95,77.95,1456822,-0.001279,1690088,-0.003197,-0.015391,-0.017218,-0.021448,-0.022694,-0.017004,0.00085,0.007705
12490,20030331,75.18,84.9,78.43,1920509,0.006158,1722600,0.006158,0.010318,0.008897,0.009434,0.007553,0.008358,0.001198,0.006008
12490,20030430,78.71,85.75,84.9,1779942,0.082494,1722600,0.082494,0.08275,0.081162,0.098231,0.096693,0.081044,0.00093,-0.002172
12490,20030530,85.26,89.98,88.04,1495874,0.038869,1728000,0.036985,0.063436,0.061743,0.133177,0.131672,0.050899,0.000958,-0.001632
12490,20030630,80.05,87.33,82.5,1876926,-0.062926,1728000,-0.062926,0.01632,0.014771,0.049745,0.048073,0.011322,0.001439,0.00109
12490,20030731,80.96,86.74,81.25,1537447,-0.015152,1730000,-0.015152,0.023098,0.021749,0.061927,0.060521,0.016224,0.000746,0.001089
12490,20030829,79.75,83.52,82.01,1138646,0.011323,1730181,0.009354,0.024996,0.023516,0.047429,0.045976,0.017873,0.000717,0.003806
12490,20030930,85.76,93.28,88.33,1720752,0.077064,1730181,0.077064,-0.009116,-0.010602,0.025239,0.023649,-0.011944,0.001072,0.00325
12490,20031031,88.15,93.2,89.48,1560667,0.013019,1730181,0.013019,0.060316,0.058836,0.080954,0.079414,0.054962,0.000774,-0.00108
12490,20031128,88.26,91.09,90.54,979976,0.013634,1720423,0.011846,0.016593,0.015052,0.038147,0.036667,0.007129,0.000804,-0.002703
12490,20031231,90.3,93.98,92.68,1160672,0.023636,1720423,0.023636,0.045505,0.043848,0.038908,0.036919,0.050765,0.000971,-0.001084
12490,20040130,89.7,99.85,99.23,1394776,0.070673,1720423,0.070673,0.023037,0.022013,0.065763,0.064746,0.017276,0.000868,0.004883
12490,20040227,95.96,100.19,96.5,976373,-0.025899,1720423,-0.027512,0.015479,0.013994,0.01372,0.012522,0.012209,0.000663,0.0054
12490,20040331,91.02,97.04,91.84,1246275,-0.04829,1699416,-0.04829,-0.010667,-0.011991,0.006293,0.004664,-0.016359,0.000918,0.006445
12490,20040430,88.17,94.2,88.17,1106471,-0.039961,1699416,-0.039961,-0.024214,-0.02556,-0.04359,-0.044794,-0.016791,0.000816,0.003202
12490,20040528,85.53,89,88.59,1047088,0.006805,1685371,0.004764,0.014058,0.012374,0.002593,0.000918,0.012083,0.000749,0.005851
12490,20040630,87.35,90.79,88.15,921248,-0.004967,1685371,-0.004967,0.021601,0.020039,0.022731,0.021,0.017989,0.000819,0.003173
12490,20040730,83.65,87.5,87.07,1211733,-0.012252,1675192,-0.012252,-0.03767,-0.038765,-0.05109,-0.052317,-0.034291,0.000896,-0.001581
12490,20040831,82.21,86.69,84.69,917984,-0.025267,1675192,-0.027334,0.002728,0.001083,-0.004742,-0.006208,0.002287,0.001258,0.000528
12490,20040930,83.88,86.76,85.74,938557,0.012398,1675192,0.012398,0.020543,0.019085,0.041601,0.04001,0.009364,0.001327,0.002111
12490,20041029,84.78,90,89.75,1186598,0.046769,1664697,0.046769,0.017806,0.016579,0.020845,0.019635,0.014014,0.001111,0.005266
12490,20041130,90.11,95.92,94.24,1149965,0.052033,1664697,0.050028,0.048208,0.044313,0.079935,0.078356,0.038595,0.001474,0.000524
12490,20041231,95.76,98.58,98.58,1082497,0.046053,1664697,0.046053,0.035177,0.033422,0.052928,0.050633,0.032458,0.002104,-0.003665
12490,20050131,91.79,97.75,93.42,1148066,-0.052343,1664697,-0.052343,-0.026551,-0.027405,-0.029282,-0.030146,-0.02529,0.00169,0.002102
12490,20050228,92.1,94.62,92.58,802581,-0.007065,1632629,-0.008992,0.022676,0.020839,0.016643,0.015381,0.018903,0.001613,0.005768
12490,20050331,89.28,93.3,91.38,1075088,-0.012962,1632629,-0.012962,-0.016948,-0.018583,-0.031842,-0.033588,-0.019118,0.002385,0.007821
12490,20050429,72.01,90.44,76.38,2175501,-0.16415,1613321,-0.16415,-0.025185,-0.026569,-0.046513,-0.047919,-0.020109,0.002189,0.006725
12490,20050531,72.62,77.16,75.55,1389057,-0.008248,1613321,-0.010867,0.037954,0.03615,0.04382,0.04222,0.029952,0.002672,-0.001028
12490,20050630,73.88,77.35,74.2,1377932,-0.017869,1613321,-0.017869,0.011526,0.009902,0.032139,0.030197,-0.000143,0.002256,0.000514
12490,20050729,74.67,84.6,83.46,1571802,0.124798,1595791,0.124798,0.043335,0.042229,0.058751,0.057705,0.035968,0.002114,0.004627
12490,20050831,80.38,84.06,80.62,1050638,-0.031632,1595791,-0.034028,-0.005944,-0.007761,-0.007216,-0.008587,-0.011222,0.003081,0.005118
12490,20050930,77.41,81.48,80.22,1156901,-0.004962,1595791,-0.004962,0.010607,0.009338,0.010533,0.009016,0.006949,0.003136,0.01222
12490,20051031,79.7,84.17,81.88,1413377,0.020693,1579517,0.020693,-0.020873,-0.021981,-0.033876,-0.035031,-0.017741,0.002667,0.002012
12490,20051130,81.06,89.11,88.9,1108741,0.088178,1579517,0.085735,0.040322,0.03807,0.034319,0.032775,0.035186,0.003393,-0.008032
12490,20051230,82.2,89.21,82.2,1203340,-0.075366,1579517,-0.075366,0.003457,0.001886,0.013484,0.011157,-0.000952,0.00317,-0.004049
12490,20060131,80.72,84.95,81.3,1465532,-0.010949,1570000,-0.010949,0.040041,0.038935,0.076354,0.07515,0.025467,0.003212,0.007622
12490,20060228,79.51,81.94,80.24,1110585,-0.010578,1570000,-0.013038,-0.001639,-0.003553,0.004836,0.003476,0.000453,0.00327,0.002017
12490,20060331,79.9,84.45,82.47,1118107,0.027792,1567313,0.027792,0.019042,0.017575,0.036978,0.035232,0.011065,0.003923,0.005536
12490,20060428,80.75,84.17,82.34,1140213,-0.001576,1550395,-0.001576,0.012963,0.011492,0.009791,0.008497,0.012187,0.00334,0.008509
12490,20060531,79.78,83.28,79.9,1132364,-0.02599,1550395,-0.029633,-0.031041,-0.033021,-0.044331,-0.045982,-0.030917,0.004294,0.004963
12490,20060630,76.56,80.69,76.82,1395323,-0.038548,1550395,-0.038548,-0.000388,-0.001883,-0.008479,-0.010474,0.000087,0.003842,0.001975
12490,20060731,73.57,78.09,77.41,1372659,0.00768,1521839,0.00768,-0.001874,-0.002918,-0.022698,-0.023752,0.005086,0.004207,0.002957
12490,20060831,75.33,81.4,80.97,1008665,0.049864,1521839,0.045989,0.025048,0.022974,0.025011,0.023562,0.021274,0.004477,0.001966
12490,20060929,79.4,83.42,81.94,1030279,0.01198,1521839,0.01198,0.019424,0.018105,0.009006,0.007433,0.024566,0.004418,-0.004904
12490,20061031,81.65,92.33,92.33,1705206,0.1268,1506352,0.1268,0.037133,0.036087,0.046211,0.045186,0.031508,0.003932,-0.005421
12490,20061130,91.35,93.81,91.92,1044366,-0.001191,1506352,-0.004441,0.023702,0.021338,0.031168,0.029505,0.016467,0.004312,-0.001487
12490,20061229,91.25,97.2,97.15,1045510,0.056897,1506352,0.056897,0.010855,0.009153,0.014799,0.012584,0.012616,0.004088,0.001489
12490,20070131,96.17,100.82,99.15,1928647,0.020587,1506352,0.020587,0.019397,0.018461,0.022283,0.021357,0.014059,0.00441,0.003053
12490,20070228,92.94,100.38,92.94,1257950,-0.059607,1505529,-0.062632,-0.013988,-0.015979,0.002111,0.000857,-0.021846,0.003807,0.00535
12490,20070330,90.9,95.36,94.26,1634895,0.014203,1505529,0.014203,0.01295,0.011475,0.006545,0.004805,0.00998,0.004365,0.009106
12490,20070430,94.29,102.21,102.21,1668675,0.084341,1484827,0.084341,0.039815,0.038449,0.027044,0.025768,0.043291,0.004529,0.006496
12490,20070531,102.22,107.99,106.6,1466071,0.046864,1484827,0.042951,0.038932,0.036643,0.023123,0.021362,0.032549,0.004487,0.006111
12490,20070629,101.8,106.6,105.25,1696650,-0.012664,1484827,-0.012664,-0.014765,-0.016128,-0.007907,-0.009857,-0.017816,0.003801,0.001938
12490,20070731,105.01,118.1,110.65,2127592,0.051306,1360407,0.051306,-0.03176,-0.032764,-0.043537,-0.044642,-0.031982,0.004037,-0.000254
12490,20070831,109.04,116.69,116.69,2028032,0.058202,1360407,0.054587,0.01163,0.009677,-0.011712,-0.013287,0.012864,0.005694,-0.001834
12490,20070928,114.52,118.19,117.8,1322426,0.009512,1360407,0.009512,0.040842,0.039325,0.025364,0.023661,0.035794,0.003905,0.002756
12490,20071031,112.28,119.6,116.12,1716686,-0.014261,1377955,-0.014261,0.025796,0.024655,0.017406,0.016144,0.014822,0.003145,0.002139
12490,20071130,100.2542,114.59,105.18,2012356,-0.090768,1377955,-0.094213,-0.049327,-0.051276,-0.076617,-0.078118,-0.044043,0.004658,0.00594
12490,20071231,104.53,111.65,108.1,1341877,0.027762,1377955,0.027762,-0.004423,-0.006511,-0.010989,-0.014282,-0.008628,0.002879,-0.000671
12490,20080131,97.59,107.11,107.11,2476835,-0.009158,1377955,-0.009158,-0.062138,-0.063243,-0.045066,-0.04616,-0.061163,0.005008,0.004971
12490,20080229,102.34,116.46,113.86,1682894,0.066754,1385200,0.063019,-0.021663,-0.023605,-0.021401,-0.022916,-0.034761,0.001676,0.002904
12490,20080331,112.52,119.06,115.14,1799561,0.011242,1384331,0.011242,-0.010421,-0.01216,-0.025309,-0.027567,-0.00596,0.00243,0.008668
12490,20080430,114.81,124.4,120.7,1921528,0.048289,1373479,0.048289,0.05106,0.049736,0.031907,0.03049,0.047547,0.001126,0.006065
12490,20080530,122.03,129.71001,129.42999,1595242,0.076471,1373479,0.072328,0.023808,0.021494,0.031787,0.029774,0.010674,0.000221,0.008421
12490,20080630,118.53,128.47,118.53,1523498,-0.084215,1373479,-0.084215,-0.078426,-0.080241,-0.086631,-0.088751,-0.085962,0.001831,0.010077
12490,20080731,119.1,130,127.98,2008968,0.079727,1354840,0.079727,-0.013341,-0.01469,-0.001295,-0.002657,-0.009859,0.00172,0.005251
12490,20080829,121.73,129.16,121.73,1370374,-0.044929,1354840,-0.048836,0.010566,0.008576,0.013023,0.011122,0.012191,0.001413,-0.003992
12490,20080930,111.47,120.11,116.96,2184843,-0.039185,1354840,-0.039185,-0.09798,-0.09977,-0.120091,-0.122188,-0.090791,0.002546,-0.001383
12490,20081031,79.66,110.13,92.97,3150692,-0.205113,1343458,-0.205113,-0.184644,-0.186131,-0.205222,-0.206835,-0.169425,0.001208,-0.010101
12490,20081128,71.74,93.4,81.6,2185038,-0.116919,1343458,-0.122298,-0.08461,-0.08735,-0.13032,-0.132591,-0.074849,0.001024,-0.019153
12490,20081231,76.9,86.4,84.16,1890815,0.031373,1343458,0.031373,0.022156,0.019088,0.042176,0.037024,0.007822,0.000063,-0.010342
12490,20090130,81.98,94.82,91.65,2090213,0.088997,1340000,0.088997,-0.07731,-0.078704,-0.024042,-0.025384,-0.085657,-0.000038,0.004352
12490,20090227,84.37,96.82,92.03,2230417,0.009602,1341678,0.004146,-0.100262,-0.103448,-0.107667,-0.109769,-0.109931,0.00028,0.004973
12490,20090331,83.48,98.78,96.89,2861506,0.052809,1341678,0.052809,0.086738,0.083479,0.107474,0.104391,0.085405,0.000351,0.002432
12490,20090430,97.61,104.04,103.21,2137517,0.065229,1321397,0.065229,0.109336,0.1075,0.192762,0.190929,0.093925,0.000359,0.002496
12490,20090529,101.05,106.28,106.28,1531058,0.035074,1321397,0.029745,0.067765,0.065114,0.10233,0.10021,0.053081,0.000118,0.002889
12490,20090630,104.15,109.4,104.42,1605214,-0.017501,1320000,-0.017501,-0.003098,-0.005041,0.023921,0.021352,0.000196,0.000108,0.00859
12490,20090731,100.19,117.93,117.93,1762527,0.129381,1310884,0.129381,0.081739,0.080318,0.085217,0.083763,0.074142,0.000196,-0.001586
12490,20090831,116.86,119.92,118.05,1125574,0.005681,1310884,0.001018,0.031464,0.029305,0.056864,0.05531,0.03356,0.000241,0.002243
12490,20090930,116.09,122.11,119.61,1315370,0.013215,1310884,0.013215,0.045209,0.043569,0.071255,0.069383,0.035723,0.00025,0.000625
12490,20091030,117.9,128.35001,120.61,1837168,0.008361,1313603,0.008361,-0.027964,-0.029221,-0.050612,-0.051739,-0.019762,0.000195,0.000963
12490,20091130,120.56,128.63,126.35,1178212,0.052152,1313603,0.047591,0.057106,0.05465,0.028476,0.026485,0.057364,0.000104,0.000708
12490,20091231,126.8,132.57001,130.89999,1246612,0.036011,1313603,0.036011,0.028419,0.026392,0.055001,0.051972,0.017771,0.000066,-0.001761
12490,20100129,122.39,134.14,122.39,1561372,-0.065011,1313603,-0.065011,-0.037084,-0.038098,-0.011388,-0.012292,-0.036974,0.000062,0.003417
12490,20100226,121.88,127.81,127.16,1132326,0.043468,1299003,0.038974,0.034776,0.03269,0.033603,0.032232,0.028514,0.000015,0.000249
12490,20100331,125.55,129.37,128.25,1400578,0.008572,1299003,0.008572,0.063606,0.06192,0.069289,0.067252,0.058796,0.000042,0.004106
12490,20100430,127.61,132.23,129,1464423,0.005848,1282348,0.005848,0.020061,0.018947,0.057843,0.056698,0.014759,0.000129,0.001737
12490,20100528,122.1,132.67999,125.26,1884720,-0.023953,1282348,-0.028992,-0.079136,-0.081224,-0.076929,-0.078435,-0.081976,0.000129,0.000775
12490,20100630,123.48,130.98,123.48,1620390,-0.01421,1282348,-0.01421,-0.050722,-0.052463,-0.056799,-0.058868,-0.053882,0.000118,-0.000976
12490,20100730,121.86,130.72,128.39999,1440941,0.039844,1261278,0.039844,0.070285,0.068586,0.05994,0.058682,0.068778,0.000176,0.000211
12490,20100831,122.78,132,123.13,1174205,-0.035981,1261278,-0.041044,-0.042821,-0.044947,-0.047566,-0.049083,-0.047449,0.000145,0.001381
12490,20100930,125.04,135.48,134.14,1161902,0.089418,1242361,0.089418,0.091506,0.089623,0.096418,0.094485,0.087551,0.000044,0.000582
12490,20101029,135.25,143.60001,143.60001,1373597,0.070523,1242361,0.070523,0.038497,0.036975,0.040681,0.039488,0.036856,0.000159,0.001245
12490,20101130,141.46001,146.92,141.46001,1041291,-0.010376,1242361,-0.014903,0.00512,0.00292,0.010736,0.008972,-0.00229,0.000046,0.000421
12490,20101231,144.02,146.75999,146.75999,934126,0.037466,1242361,0.037466,0.067173,0.06484,0.068851,0.065469,0.0653,0.00022,0.001718
12490,20110131,147.05,162,162,1188537,0.103843,1242361,0.103843,0.01913,0.018176,0.014412,0.013611,0.022646,0.000058,0.004763
12490,20110228,160.17999,166.05,161.88,891022,0.003272,1219536,-0.000741,0.038163,0.03623,0.037036,0.035725,0.031957,0.000142,0.004931
12490,20110331,153,165.86,163.07001,1297991,0.007351,1219536,0.007351,0.003351,0.001766,0.008605,0.006786,-0.001047,0.000237,0.009751
12490,20110429,163.25,170.78,170.58,1008491,0.046054,1211200,0.046054,0.028661,0.027546,0.019203,0.018109,0.028495,0.000208,0.006439
12490,20110531,167.17999,172.87,168.92999,1108756,-0.005276,1211200,-0.009673,-0.01489,-0.016897,-0.018549,-0.020191,-0.013501,0.000064,0.004704
12490,20110630,162.33,171.55,171.55,1054599,0.015509,1211200,0.015509,-0.018382,-0.020148,-0.024106,-0.026251,-0.018258,0.000103,-0.001071
12490,20110729,174.05,185.21001,181.85001,1136104,0.060041,1194278,0.060041,-0.022508,-0.023649,-0.021813,-0.022838,-0.021474,-0.000083,0.000886
12490,20110831,157.53999,180.75,171.91,1950862,-0.050536,1194278,-0.05466,-0.057466,-0.059606,-0.075715,-0.077329,-0.056791,0.000231,0.002758
12490,20110930,161.37,179.17,174.87,1379477,0.017218,1194278,0.017218,-0.084815,-0.086507,-0.10092,-0.102888,-0.071762,0.000008,0.001518
12490,20111031,173.28999,190.53,184.63,1444888,0.055813,1178618,0.055813,0.113962,0.11255,0.107697,0.106575,0.107723,0.000025,-0.002063
12490,20111130,177.06,188.75,188,970323,0.022315,1178618,0.018253,-0.006204,-0.008871,-0.020645,-0.02248,-0.005059,0.000006,-0.000844
12490,20111230,181.47,194.56,183.88,1034552,-0.021915,1178618,-0.021915,0.003701,0.001452,-0.003561,-0.00702,0.008533,-0.000009,-0.002467
12490,20120131,179.16,192.60001,192.60001,1100322,0.047422,1160000,0.047422,0.054061,0.052914,0.085342,0.084432,0.043583,-0.000048,0.0044
12490,20120229,191.53,197.98,196.73,788182,0.025337,1158662,0.021443,0.041212,0.038939,0.036494,0.035003,0.040589,0.000018,0.004403
12490,20120330,197.25999,208.64999,208.64999,881038,0.060591,1158662,0.060591,0.023985,0.0221,0.017608,0.015303,0.031332,0.000088,0.007595
12490,20120430,198.62,209.5,207.08,865411,-0.007525,1153484,-0.007525,-0.006795,-0.008013,-0.009106,-0.010235,-0.007497,0.000036,0.003021
12490,20120531,192.89999,208.06,192.89999,859832,-0.064371,1153484,-0.068476,-0.065523,-0.067935,-0.068434,-0.070404,-0.062651,0.000175,-0.001173
12490,20120629,188.53999,199.10001,195.58,845764,0.013893,1153484,0.013893,0.038159,0.036058,0.034188,0.031622,0.039555,0.000095,-0.001466
12490,20120731,183.09,196.67999,195.98,915281,0.002045,1142775,0.002045,0.010285,0.009031,-0.003281,-0.004484,0.012598,0.000102,-0.00163
12490,20120831,193.37,201.22,194.85001,606551,-0.001429,1142775,-0.005766,0.026259,0.023659,0.02482,0.022964,0.019763,0.000123,0.005565
12490,20120928,194.53999,207.45,207.45,773490,0.064665,1142775,0.064665,0.026535,0.024594,0.034925,0.03269,0.024236,0.000109,0.004462
12490,20121031,190.72,211,194.53,961659,-0.06228,1129932,-0.06228,-0.014094,-0.015543,-0.013477,-0.014781,-0.019789,0.000067,-0.000389
12490,20121130,185.50999,197.14999,190.07001,818971,-0.018558,1129932,-0.022927,0.00619,0.002949,0.00279,0.000142,0.002847,0.000195,-0.004738
12490,20121231,188.64999,195.69,191.55,793272,0.007787,1129932,0.007787,0.012518,0.008967,0.021872,0.016406,0.007068,0.000118,-0.002693
